https://makg.org/entity/2098118776	1.0	240.0	3264.0	0.004166666666666667	0.00030637254901960784
https://makg.org/entity/2038125955	8.0	440.0	1632.0	0.01818181818181818	0.004901960784313725
https://makg.org/entity/1986792585	0.0	323.0	273.0	0.0	0.0
https://makg.org/entity/2148962857	2.0	243.0	10788.0	0.00823045267489712	0.0001853911753800519
https://makg.org/entity/2106096361	22.0	2418.0	3487.0	0.009098428453267164	0.006309148264984227
https://makg.org/entity/2170488209	0.0	317.0	235.0	0.0	0.0
https://makg.org/entity/1976876708	23.0	531.0	504269.0	0.04331450094161959	4.561057689447497e-05
https://makg.org/entity/2081430061	0.0	163.0	208.0	0.0	0.0
https://makg.org/entity/2144852094	21.0	166.0	44385.0	0.12650602409638553	0.0004731328151402501
https://makg.org/entity/2118016181	1.0	180.0	3070.0	0.005555555555555556	0.0003257328990228013
https://makg.org/entity/2090266480	4.0	226.0	587.0	0.017699115044247787	0.0068143100511073255
https://makg.org/entity/1979575715	8.0	232.0	2073.0	0.034482758620689655	0.003859141341051616
https://makg.org/entity/2135894620	137.0	275.0	558199.0	0.49818181818181817	0.00024543218457933464
https://makg.org/entity/1791587663	5.0	1128.0	1354.0	0.004432624113475178	0.003692762186115214
https://makg.org/entity/2149355902	0.0	299.0	0.0	0.0	0.0
https://makg.org/entity/2037377025	15.0	802.0	9188.0	0.018703241895261846	0.0016325642141924248
https://makg.org/entity/2071666535	8.0	3855.0	4252.0	0.0020752269779507134	0.0018814675446848542
https://makg.org/entity/2102467277	0.0	308.0	0.0	0.0	0.0
https://makg.org/entity/1976499671	100.0	882.0	754269.0	0.11337868480725624	0.00013257869539912154
https://makg.org/entity/2114918609	0.0	808.0	2176.0	0.0	0.0
https://makg.org/entity/1972698480	0.0	164.0	379.0	0.0	0.0
https://makg.org/entity/2112519660	6.0	374.0	20704.0	0.016042780748663103	0.0002897990726429675
https://makg.org/entity/2047873637	3.0	421.0	62.0	0.007125890736342043	0.04838709677419355
https://makg.org/entity/2066823663	0.0	220.0	1167.0	0.0	0.0
https://makg.org/entity/2122912498	9.0	1923.0	1158.0	0.0046801872074883	0.007772020725388601
https://makg.org/entity/2059696762	19.0	289.0	4065.0	0.0657439446366782	0.004674046740467405
https://makg.org/entity/2172225737	3.0	198.0	1225.0	0.015151515151515152	0.0024489795918367346
https://makg.org/entity/2022573620	15.0	157.0	439283.0	0.09554140127388536	3.414655245024278e-05
https://makg.org/entity/1996823741	12.0	294.0	7641.0	0.04081632653061224	0.0015704750687082843
https://makg.org/entity/2172151487	3.0	420.0	9417.0	0.007142857142857143	0.00031857279388340236
https://makg.org/entity/2139981886	4.0	207.0	1068.0	0.01932367149758454	0.003745318352059925
https://makg.org/entity/2117504085	9.0	218.0	968.0	0.04128440366972477	0.009297520661157025
https://makg.org/entity/2051688880	0.0	195.0	557.0	0.0	0.0
https://makg.org/entity/2117942482	4.0	171.0	1350.0	0.023391812865497075	0.002962962962962963
https://makg.org/entity/1517229207	15.0	473.0	482056.0	0.03171247357293869	3.111671673000647e-05
https://makg.org/entity/2112090702	38.0	669.0	534783.0	0.05680119581464873	7.105685857628234e-05
