hop3_04_embed_0.3_bm25	0.6148648648648649	0.3699186991869919	0.46192893401015234
hop2_05_embed_0.5_bert	0.19470328592447278	0.4610917537746806	0.27379310344827584
hop3_03_embed_0.5_citation	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop1_09_embed_0.3_bm25_citation_bert	0.6666666666666666	0.2682926829268293	0.3826086956521739
hop2_02_embed_0.4	0.11723226090788894	0.4634146341463415	0.18712627506155471
hop1_08_embed_0.5_citation_bert	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop3_06_embed_0.4_bm25_citation	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop1_07_embed_0.6_bm25_bert	0.678381256656017	0.3699186991869919	0.4787673806839534
hop2_07_embed_0.4_bm25_bert	0.678381256656017	0.3699186991869919	0.4787673806839534
hop1_01_pure	0.012587526905157617	0.5365853658536586	0.024598019380257692
hop3_07_embed_0.7_bm25_bert	0.678381256656017	0.3699186991869919	0.4787673806839534
hop2_02_embed_0.7	0.12038014783526928	0.4634146341463415	0.1911148365465214
hop2_05_embed_0.7_bert	0.19470328592447278	0.4610917537746806	0.27379310344827584
hop2_04_embed_0.7_bm25	0.678381256656017	0.3699186991869919	0.4787673806839534
hop2_08_embed_0.5_citation_bert	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop2_08_embed_0.4_citation_bert	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop1_08_embed_0.6_citation_bert	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop3_02_embed_0.4	0.11256876851460008	0.4634146341463415	0.18113721484508
hop1_02_embed_0.3	0.11332007952286283	0.4634146341463415	0.1821086261980831
hop3_03_embed_0.3_citation	0.6041666666666666	0.2694541231126597	0.37269076305220883
hop1_04_embed_0.6_bm25	0.678381256656017	0.3699186991869919	0.4787673806839534
hop3_05_embed_0.3_bert	0.05212710084033614	0.4610917537746806	0.09366521174943968
hop1_03_embed_0.5_citation	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop1_09_embed_0.5_bm25_citation_bert	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop3_05_embed_0.6_bert	0.19470328592447278	0.4610917537746806	0.27379310344827584
hop1_08_embed_0.4_citation_bert	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop2_07_embed_0.5_bm25_bert	0.678381256656017	0.3699186991869919	0.4787673806839534
hop1_02_embed_0.4	0.12021693281108768	0.4634146341463415	0.19090909090909094
hop2_08_embed_0.6_citation_bert	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop1_05_embed_0.3_bert	0.18273878020713463	0.4610917537746806	0.26174386022746
hop1_04_embed_0.3_bm25	0.6769394261424017	0.3699186991869919	0.4784078107397671
hop3_08_embed_0.6_citation_bert	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop2_03_embed_0.7_citation	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop3_05_embed_0.5_bert	0.19470328592447278	0.4610917537746806	0.27379310344827584
hop3_05_embed_0.7_bert	0.19470328592447278	0.4610917537746806	0.27379310344827584
hop1_03_embed_0.7_citation	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop1_02_embed_0.5	0.12038014783526928	0.4634146341463415	0.1911148365465214
hop2_06_embed_0.6_bm25_citation	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop2_09_embed_0.7_bm25_citation_bert	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop1_09_embed_0.7_bm25_citation_bert	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop3_02_embed_0.3	0.028679245283018868	0.4634146341463415	0.05401563610518834
hop2_07_embed_0.7_bm25_bert	0.678381256656017	0.3699186991869919	0.4787673806839534
hop2_07_embed_0.3_bm25_bert	0.6519959058341863	0.3699186991869919	0.4720266765468692
hop1_05_embed_0.6_bert	0.19470328592447278	0.4610917537746806	0.27379310344827584
hop1_05_embed_0.5_bert	0.19470328592447278	0.4610917537746806	0.27379310344827584
hop1_06_embed_0.4_bm25_citation	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop1_09_embed_0.4_bm25_citation_bert	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop1_03_embed_0.3_citation	0.6666666666666666	0.2682926829268293	0.3826086956521739
hop3_09_embed_0.5_bm25_citation_bert	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop1_05_embed_0.4_bert	0.19441723800195887	0.4610917537746806	0.2735101619014812
hop2_08_embed_0.7_citation_bert	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop1_05_embed_0.7_bert	0.19470328592447278	0.4610917537746806	0.27379310344827584
hop3_06_embed_0.5_bm25_citation	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop3_03_embed_0.6_citation	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop3_06_embed_0.6_bm25_citation	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop1_07_embed_0.5_bm25_bert	0.678381256656017	0.3699186991869919	0.4787673806839534
hop2_09_embed_0.3_bm25_citation_bert	0.6417704011065007	0.2694541231126597	0.37955010224948876
hop2_03_embed_0.6_citation	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop2_04_embed_0.3_bm25	0.6519959058341863	0.3699186991869919	0.4720266765468692
hop3_09_embed_0.6_bm25_citation_bert	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop3_08_embed_0.5_citation_bert	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop1_07_embed_0.4_bm25_bert	0.678381256656017	0.3699186991869919	0.4787673806839534
hop1_09_embed_0.6_bm25_citation_bert	0.6685962373371924	0.2682926829268293	0.38292581848321594
hop3_02_embed_0.7	0.12038014783526928	0.4634146341463415	0.1911148365465214
hop3_08_embed_0.3_citation_bert	0.6057441253263708	0.2694541231126597	0.37299035369774924
hop3_07_embed_0.6_bm25_bert	0.678381256656017	0.3699186991869919	0.4787673806839534
hop1_07_embed_0.7_bm25_bert	0.678381256656017	0.3699186991869919	0.4787673806839534
hop2_04_embed_0.5_bm25	0.678381256656017	0.3699186991869919	0.4787673806839534
hop2_02_embed_0.5	0.12038014783526928	0.4634146341463415	0.1911148365465214
