hop3_04_embed_0.3_bm25	0.673469387755102	0.1111111111111111	0.1907514450867052
hop2_05_embed_0.5_bert	0.8048780487804879	0.1111111111111111	0.19526627218934908
hop3_03_embed_0.5_citation	0.7777777777777778	0.0707070707070707	0.12962962962962962
hop1_09_embed_0.3_bm25_citation_bert	0.7096774193548387	0.07407407407407407	0.13414634146341464
hop2_02_embed_0.4	0.01616915422885572	0.21885521885521886	0.030113504748668054
hop1_08_embed_0.5_citation_bert	0.7692307692307693	0.06734006734006734	0.1238390092879257
hop3_06_embed_0.4_bm25_citation	0.7857142857142857	0.07407407407407407	0.13538461538461538
hop1_07_embed_0.6_bm25_bert	0.7894736842105263	0.10101010101010101	0.17910447761194032
hop2_07_embed_0.4_bm25_bert	0.7857142857142857	0.1111111111111111	0.19469026548672566
hop1_01_pure	0.013871105420401195	0.21885521885521886	0.026088701585390325
hop3_07_embed_0.7_bm25_bert	0.7894736842105263	0.10101010101010101	0.17910447761194032
hop2_02_embed_0.7	0.02700348432055749	0.20875420875420875	0.0478210566910914
hop2_05_embed_0.7_bert	0.7948717948717948	0.10437710437710437	0.18452380952380953
hop2_04_embed_0.7_bm25	0.7894736842105263	0.10101010101010101	0.17910447761194032
hop2_08_embed_0.5_citation_bert	0.7777777777777778	0.0707070707070707	0.12962962962962962
hop2_08_embed_0.4_citation_bert	0.7857142857142857	0.07407407407407407	0.13538461538461538
hop1_08_embed_0.6_citation_bert	0.76	0.06397306397306397	0.11801242236024843
hop3_02_embed_0.4	0.009581367924528301	0.21885521885521886	0.018358988843383703
hop1_02_embed_0.3	0.013906718014548566	0.21885521885521886	0.026151679742506536
hop3_03_embed_0.3_citation	0.6470588235294118	0.07407407407407407	0.13293051359516617
hop1_04_embed_0.6_bm25	0.7894736842105263	0.10101010101010101	0.17910447761194032
hop3_05_embed_0.3_bert	0.6181818181818182	0.11447811447811448	0.19318181818181818
hop1_03_embed_0.5_citation	0.7692307692307693	0.06734006734006734	0.1238390092879257
hop1_09_embed_0.5_bm25_citation_bert	0.7692307692307693	0.06734006734006734	0.1238390092879257
hop3_05_embed_0.6_bert	0.7948717948717948	0.10437710437710437	0.18452380952380953
