hop3_04_embed_0.3_bm25	0.025801794369392596	0.019380025096435376	0.022134541208110693
hop2_05_embed_0.5_bert	0.007533965892254831	0.003702498799398925	0.0049649957413216445
hop3_03_embed_0.5_citation	0.05263157894736842	0.0020603863611717865	0.003965532663466412
hop1_09_embed_0.3_bm25_citation_bert	0.08141657539247901	0.0034546327709872814	0.006628027938772476
hop2_02_embed_0.4	5.393351085203292e-05	0.04365540425400071	0.00010773392320651022
hop1_08_embed_0.5_citation_bert	0.18461538461538463	0.0013012966491611285	0.0025843768267544533
hop3_06_embed_0.4_bm25_citation	0.02965422486833066	0.008024662669826958	0.012631219595459587
hop1_07_embed_0.6_bm25_bert	0.27114967462039047	0.001936453346965965	0.0038454439180458993
hop2_07_embed_0.4_bm25_bert	0.04770992366412214	0.006196650710291088	0.010968670734215397
hop1_01_pure	9.343685270965354e-05	0.03812489349506592	0.00018641683326582254
hop3_07_embed_0.7_bm25_bert	0.2717391304347826	0.001936453346965965	0.0038455030687114494
hop2_02_embed_0.7	0.007759372275501308	0.008272528698238602	0.008007737814067526
hop2_05_embed_0.7_bert	0.19176470588235295	0.0025251351644436184	0.004984633262488341
hop2_04_embed_0.7_bm25	0.2717391304347826	0.001936453346965965	0.0038455030687114494
hop2_08_embed_0.5_citation_bert	0.08918705603788477	0.0017505538256572322	0.0034337111428484604
hop2_08_embed_0.4_citation_bert	0.046915070146326746	0.004817895927251321	0.008738409665636415
hop1_08_embed_0.6_citation_bert	0.2422145328719723	0.0010844138743009402	0.0021591610117211594
hop3_02_embed_0.4	3.222688407227178e-05	0.07508791498195226	6.442611718353074e-05
hop1_02_embed_0.3	0.00010980628589407591	0.02968195690229431	0.00021880312520751894
hop3_03_embed_0.3_citation	0.02683852969286803	0.0160958002199811	0.020123179423613264
hop1_04_embed_0.6_bm25	0.27056277056277056	0.001936453346965965	0.003845384769200006
hop3_05_embed_0.3_bert	0.0019050897056459351	0.04167247602670757	0.0036436089879300373
hop1_03_embed_0.5_citation	0.18340611353711792	0.0013012966491611285	0.0025842575643372457
